idno;cntry;gndr;trmedmw;trwrkmw;trplcmw;trmdcnt;trwkcnt;trplcnt
78718;ME;1;3;3;3;3;8;3
78992;ME;1;3;3;3;3;1;3
79498;ME;2;3;3;3;3;3;3
79612;ME;2;3;3;3;3;3;3
79661;ME;2;3;3;3;3;3;3
79762;ME;2;3;3;3;1;1;3
80353;ME;2;3;3;3;3;1;3
80966;ME;1;3;3;3;3;3;3
81224;ME;2;3;3;3;3;3;3
81463;ME;2;3;3;3;1;1;3
81711;ME;2;3;3;3;8;8;3
81896;ME;1;3;4;2;3;3;3
83234;ME;1;3;3;3;3;3;3
83312;ME;2;3;3;3;3;3;3
83349;ME;2;3;3;3;3;3;3
83621;ME;2;3;4;3;3;3;3
83663;ME;1;3;3;3;3;1;3
83693;ME;2;1;2;3;1;1;1
83892;ME;1;3;3;3;3;3;3
83932;ME;1;3;4;3;3;3;3
83988;ME;2;3;4;3;3;1;3
84330;ME;2;3;3;4;3;3;3
84363;ME;1;3;3;3;3;3;3
85078;ME;2;3;3;3;8;8;3
85188;ME;2;3;4;4;3;3;3
85646;ME;1;3;3;3;3;3;3
85796;ME;1;3;3;3;2;2;3
85996;ME;2;3;3;3;3;3;3
91864;ME;1;3;3;3;3;3;3
93144;ME;2;3;3;3;3;3;3
93358;ME;2;3;3;3;3;3;3
94984;ME;1;2;2;2;2;2;2
97055;ME;2;3;3;3;3;3;3
111728;ME;1;3;3;3;3;2;2
117372;ME;2;3;3;3;3;3;3
131169;ME;2;3;3;3;3;1;2
136825;ME;1;4;3;2;3;3;2
145307;ME;1;3;3;3;3;3;3
154946;ME;1;3;3;3;3;3;3
154967;ME;1;8;8;3;1;3;3
154985;ME;1;3;3;4;3;3;3
154988;ME;2;3;3;3;3;3;3
155073;ME;2;3;3;3;2;2;2
155119;ME;2;3;3;3;8;2;8
155183;ME;2;3;3;4;3;2;2
155200;ME;2;3;3;3;3;3;3
155207;ME;2;3;3;3;3;3;3
155209;ME;2;3;3;3;3;3;3
155212;ME;2;3;3;3;3;2;8
155220;ME;1;3;3;3;3;3;3
155298;ME;1;3;3;3;3;3;3
155299;ME;2;3;3;3;3;3;3
155321;ME;1;3;3;3;3;3;3
155385;ME;1;3;3;3;3;3;3
155428;ME;1;3;3;3;3;3;3
155459;ME;1;3;3;3;3;3;3
155498;ME;1;3;3;3;3;8;3
155505;ME;2;3;3;3;3;3;8
155513;ME;2;3;3;3;3;3;3
155539;ME;2;3;4;4;1;8;8
155584;ME;2;4;3;4;2;3;3
155684;ME;2;3;3;3;3;3;3
155723;ME;1;3;3;3;3;3;3
155742;ME;2;3;3;3;3;3;3
155805;ME;2;3;4;4;3;8;3
155843;ME;2;3;7;2;7;7;2
155928;ME;2;8;8;8;3;3;8
155932;ME;2;3;3;3;3;3;3
155948;ME;1;3;3;3;3;3;3
155972;ME;1;3;3;3;3;3;3
155979;ME;2;8;3;3;8;8;3
156051;ME;2;3;3;3;3;3;8
156067;ME;2;3;3;3;3;3;3
156074;ME;1;3;1;3;1;3;3
156151;ME;2;3;4;4;3;1;2
156192;ME;2;3;3;3;3;3;3
156261;ME;1;3;3;3;3;3;3
156294;ME;1;3;3;3;3;3;3
156332;ME;2;3;3;3;7;3;3
156366;ME;1;3;3;3;3;3;3
156382;ME;2;3;3;3;3;3;3
156395;ME;1;3;3;3;3;3;3
156409;ME;1;1;3;3;2;2;2
156441;ME;1;3;3;3;2;2;2
156543;ME;1;3;3;3;7;3;3
156562;ME;2;3;3;3;3;3;3
156565;ME;1;3;3;3;2;2;2
156682;ME;2;3;4;2;3;3;2
156685;ME;1;3;3;3;3;3;3
156707;ME;1;3;3;3;3;3;3
156892;ME;2;3;3;3;3;3;3
156939;ME;1;2;2;2;2;3;2
156967;ME;1;3;3;3;3;3;3
157086;ME;1;4;4;3;3;8;8
157113;ME;2;3;2;4;1;1;8
157127;ME;1;3;3;4;3;3;3
157156;ME;1;3;3;3;7;2;3
157219;ME;2;3;3;3;3;3;3
157344;ME;2;1;3;3;1;1;8
157408;ME;1;3;3;3;3;3;3
157409;ME;2;3;3;3;3;3;3
157411;ME;2;3;3;3;3;3;3
157443;ME;2;3;4;4;3;1;3
157448;ME;2;3;3;3;3;3;3
157496;ME;1;3;3;3;3;3;2
157526;ME;1;3;3;3;3;3;3
157575;ME;1;3;8;3;3;1;3
157656;ME;1;3;3;3;3;3;3
157712;ME;2;3;3;4;3;3;3
157749;ME;1;3;3;3;3;3;3
157755;ME;1;2;2;2;2;2;2
157783;ME;2;1;2;3;1;1;8
157806;ME;2;3;7;4;3;3;3
157828;ME;2;2;2;3;1;1;3
157906;ME;1;1;3;2;3;3;3
157915;ME;1;3;3;3;1;1;2
157964;ME;2;3;3;3;3;3;3
158119;ME;1;3;3;3;1;1;3
158122;ME;2;3;3;3;3;3;3
158128;ME;2;3;3;3;3;3;3
158197;ME;1;3;3;3;3;3;3
158246;ME;1;3;3;3;2;3;2
158258;ME;1;3;3;3;3;1;1
158277;ME;2;3;3;3;3;3;3
158332;ME;1;3;3;3;3;3;3
158334;ME;2;3;3;3;3;3;3
158372;ME;2;3;3;3;3;3;3
158417;ME;2;3;2;3;1;1;2
158444;ME;2;3;3;3;3;3;3
158506;ME;1;3;3;3;3;3;3
158509;ME;2;3;3;3;3;3;3
158523;ME;2;3;3;3;3;3;3
158524;ME;2;1;3;4;1;3;3
158533;ME;2;3;3;3;8;8;3
158534;ME;2;3;8;3;8;8;3
158579;ME;2;3;8;3;3;8;3
158620;ME;2;3;3;3;3;3;2
158634;ME;1;7;4;4;2;2;3
158695;ME;1;3;4;2;1;3;2
158735;ME;2;3;3;3;3;3;3
158739;ME;1;3;3;3;3;3;3
158986;ME;2;3;4;3;8;2;8
159060;ME;2;3;3;3;3;3;3
159095;ME;1;3;3;3;2;2;2
159100;ME;2;3;4;3;1;8;3
159136;ME;2;3;4;3;3;3;3
159217;ME;1;3;3;3;3;3;3
159282;ME;2;1;3;1;1;1;1
159297;ME;1;3;3;3;3;3;3
159320;ME;2;3;3;3;1;1;1
159402;ME;2;3;3;3;3;3;3
159510;ME;2;3;4;4;3;3;3
159621;ME;2;3;3;3;3;3;3
159622;ME;1;4;3;3;3;8;8
159658;ME;2;3;3;3;3;3;3
159680;ME;1;4;4;4;2;2;2
159773;ME;1;3;3;3;3;3;3
159776;ME;2;3;2;4;2;3;2
159783;ME;1;3;3;3;3;3;3
159810;ME;2;4;4;4;3;3;2
159824;ME;1;2;4;3;1;2;1
159839;ME;1;3;4;3;3;3;3
159938;ME;1;3;3;2;3;3;2
160021;ME;2;3;3;3;3;3;3
160142;ME;2;3;2;4;3;2;8
160229;ME;1;3;4;3;2;8;3
160231;ME;2;3;3;3;3;3;3
160315;ME;2;3;3;2;3;1;3
160422;ME;1;3;3;3;3;3;1
160445;ME;1;3;3;3;3;3;3
160448;ME;2;3;3;3;3;3;3
160476;ME;2;3;3;3;3;3;3
160497;ME;2;3;3;4;3;3;3
160514;ME;1;3;3;3;3;3;3
160516;ME;1;4;3;3;2;3;3
160535;ME;2;1;3;2;3;1;1
160626;ME;2;4;3;2;3;3;3
160719;ME;2;8;8;8;8;2;8
160726;ME;1;3;3;3;3;3;3
160755;ME;2;3;3;3;3;3;3
160783;ME;2;4;4;7;3;2;2
160784;ME;1;7;3;2;2;2;2
160794;ME;1;4;3;4;3;3;3
160854;ME;2;3;3;4;3;3;2
160856;ME;2;3;3;4;7;2;2
160886;ME;2;3;4;4;8;2;8
160924;ME;1;3;3;1;2;8;2
160976;ME;1;3;3;3;3;3;3
160979;ME;1;3;3;4;2;2;2
160986;ME;1;3;3;3;3;3;3
161012;ME;1;3;3;1;3;3;3
161100;ME;2;3;8;3;3;8;8
161141;ME;1;3;8;8;1;1;2
161149;ME;1;2;3;8;1;2;2
161221;ME;1;3;3;3;3;3;3
161276;ME;1;3;3;3;3;3;3
161285;ME;1;3;3;4;3;3;3
161341;ME;1;7;3;7;3;3;3
161381;ME;2;3;3;3;3;3;3
161452;ME;2;3;4;4;3;1;3
161464;ME;2;3;3;3;3;3;3
161466;ME;1;3;3;3;3;3;3
161520;ME;1;3;3;3;3;3;3
161535;ME;2;3;3;3;3;3;3
161643;ME;2;3;3;3;3;8;8
161727;ME;1;3;3;3;2;3;3
161759;ME;1;3;3;3;3;3;3
161817;ME;1;3;3;3;3;3;3
161852;ME;2;7;4;3;3;3;3
161870;ME;1;3;3;3;3;3;3
161874;ME;2;3;3;3;3;3;3
162043;ME;2;7;3;3;1;1;1
162081;ME;2;3;3;3;3;3;3
162168;ME;1;3;3;3;3;3;3
162181;ME;2;1;3;4;3;7;3
162229;ME;1;4;1;4;2;2;3
162288;ME;2;3;3;3;3;1;2
162326;ME;1;3;3;3;1;1;3
162398;ME;1;3;3;3;3;3;3
162412;ME;1;3;3;3;2;2;2
162419;ME;1;3;3;3;3;3;3
162428;ME;2;3;3;3;3;8;8
162431;ME;2;3;4;3;3;1;8
162487;ME;2;4;3;3;1;1;2
162502;ME;1;3;3;3;2;2;2
162526;ME;1;3;3;3;3;3;3
162546;ME;1;3;3;3;3;3;3
162555;ME;2;3;3;3;3;3;3
162585;ME;1;3;3;3;3;3;3
162617;ME;1;3;3;3;3;3;3
162618;ME;1;3;3;3;3;3;3
162670;ME;2;3;3;3;3;3;3
162732;ME;2;3;3;3;3;3;3
162734;ME;2;3;3;3;3;3;3
162771;ME;2;3;3;3;3;3;3
162789;ME;1;4;2;3;3;2;1
162799;ME;2;3;3;3;3;3;3
162858;ME;2;3;3;3;3;3;3
162868;ME;1;3;3;3;3;3;3
162875;ME;2;3;3;4;2;3;2
162891;ME;1;3;3;3;3;3;3
162905;ME;1;2;3;3;2;3;3
162958;ME;1;3;3;3;2;3;3
162994;ME;2;3;3;3;3;3;3
163034;ME;1;3;3;3;3;3;3
163129;ME;1;3;3;3;3;3;3
163159;ME;2;4;3;3;3;3;3
163160;ME;2;4;3;3;2;2;2
163189;ME;2;2;3;3;3;7;7
163230;ME;2;3;3;3;3;3;3
163355;ME;1;4;4;4;3;3;3
163383;ME;1;2;3;3;3;3;3
163419;ME;1;7;3;4;3;3;3
163431;ME;1;3;3;3;3;3;3
163454;ME;2;3;3;3;3;3;7
163465;ME;2;7;3;4;3;3;3
163482;ME;2;3;3;3;3;3;3
163539;ME;1;3;3;3;3;3;3
163550;ME;1;3;1;2;1;3;2
163581;ME;1;3;3;3;3;3;3
163617;ME;1;3;3;3;3;3;3
163630;ME;2;1;3;3;1;1;8
163639;ME;2;3;4;3;3;3;3
163649;ME;1;2;2;4;2;3;1
163698;ME;1;3;3;3;3;3;2
163710;ME;1;3;1;3;3;2;2
163714;ME;1;3;3;1;3;2;2
163883;ME;1;3;3;3;1;3;3
163886;ME;1;3;3;3;8;3;2
163899;ME;1;4;3;3;8;3;8
163926;ME;2;3;3;3;3;3;3
164019;ME;1;3;3;3;3;3;3
164061;ME;1;3;3;3;3;3;3
164095;ME;1;3;3;3;3;1;2
164113;ME;1;3;3;8;1;3;3
164177;ME;2;3;3;3;3;3;3
164181;ME;2;3;3;3;3;3;3
164190;ME;2;3;7;4;2;3;3
164251;ME;2;3;3;3;3;3;3
164316;ME;2;7;3;4;3;3;2
164324;ME;1;3;3;3;3;3;3
164430;ME;1;3;3;3;3;1;3
164474;ME;2;3;3;3;3;3;3
164517;ME;2;7;1;3;2;3;2
164549;ME;1;4;3;4;3;2;3
164645;ME;1;3;3;3;3;3;3
164723;ME;1;3;3;3;3;3;3
164758;ME;1;8;8;8;1;2;3
164776;ME;2;3;1;3;2;2;1
164846;ME;2;3;3;3;3;3;3
164915;ME;2;3;3;3;3;3;3
165187;ME;1;3;3;3;3;3;3
165238;ME;2;3;4;4;1;1;2
165259;ME;1;2;3;3;8;3;3
165281;ME;2;4;3;2;2;3;2
165293;ME;2;3;3;3;3;3;3
165297;ME;1;3;3;3;3;3;3
165317;ME;2;2;4;4;1;1;8
165325;ME;2;3;3;3;3;1;8
165334;ME;2;3;3;3;3;3;3
165389;ME;1;3;3;3;3;3;3
165398;ME;2;2;3;2;3;3;2
165480;ME;1;3;3;3;2;2;2
165561;ME;1;3;4;3;3;1;3
165584;ME;1;3;8;3;8;8;3
165585;ME;1;3;3;3;3;3;3
165591;ME;1;4;3;3;8;8;3
165631;ME;2;4;4;3;2;2;3
165632;ME;2;3;3;3;3;3;3
165658;ME;1;3;3;4;3;3;3
165661;ME;2;3;3;3;3;3;3
165682;ME;2;3;3;3;7;7;7
165683;ME;1;3;3;3;3;3;3
165723;ME;1;3;3;3;3;8;3
165731;ME;2;3;4;4;3;3;3
165800;ME;2;3;3;3;3;3;3
165801;ME;1;3;3;3;3;1;2
165834;ME;1;3;3;3;3;3;3
165842;ME;1;3;3;3;3;3;3
165928;ME;1;3;3;3;2;2;2
165930;ME;2;7;4;4;3;3;3
165931;ME;1;3;3;3;3;3;8
165950;ME;2;3;3;3;3;3;3
165973;ME;1;3;3;3;3;3;3
165982;ME;2;4;3;3;3;3;3
165990;ME;1;3;3;3;3;3;3
166023;ME;2;3;3;3;8;8;3
166051;ME;1;2;4;2;2;2;2
166059;ME;1;3;3;3;3;3;3
166075;ME;2;4;2;4;1;2;2
166107;ME;1;3;3;3;3;3;3
166142;ME;2;2;3;3;3;3;3
166144;ME;1;3;3;3;3;3;3
166146;ME;1;3;8;3;8;8;3
166190;ME;2;3;8;3;1;1;8
166229;ME;1;1;2;2;3;1;1
166259;ME;1;3;3;3;3;3;8
166265;ME;1;3;3;3;3;3;3
166282;ME;2;3;3;3;3;3;8
166325;ME;1;3;3;2;2;3;3
166374;ME;2;3;3;3;3;3;3
166393;ME;1;3;3;3;3;3;3
166463;ME;2;3;3;3;3;3;3
166482;ME;1;3;3;3;3;3;3
166557;ME;1;3;3;3;3;3;3
166590;ME;1;3;3;3;2;3;3
166708;ME;2;3;3;1;3;2;3
166755;ME;2;3;8;3;8;8;2
166870;ME;1;3;4;3;3;2;2
166916;ME;1;2;1;7;3;3;3
166929;ME;1;3;3;3;8;3;8
166950;ME;2;3;3;3;3;8;3
166964;ME;2;2;1;2;3;3;3
167052;ME;2;2;3;3;3;3;3
167072;ME;1;3;3;3;3;3;3
167077;ME;2;3;3;3;3;3;3
167156;ME;1;3;3;3;3;3;3
167220;ME;1;2;4;2;3;3;3
167296;ME;2;4;3;3;2;3;2
167310;ME;2;3;3;3;3;3;3
167396;ME;2;4;3;3;3;3;1
167400;ME;2;3;3;4;3;3;3
167444;ME;1;3;3;3;3;3;3
167456;ME;1;3;3;3;3;3;3
167473;ME;2;3;3;3;3;3;3
167510;ME;2;3;4;2;2;2;2
167536;ME;2;3;3;3;3;3;3
167595;ME;2;2;3;3;3;3;3
167698;ME;1;3;3;3;3;3;3
167704;ME;1;3;3;3;2;3;3
167760;ME;1;3;3;3;3;3;3
167768;ME;1;3;3;3;3;3;3
167800;ME;1;3;3;3;3;3;3
167861;ME;2;3;3;3;3;3;3
167976;ME;1;3;8;3;3;3;3
168009;ME;2;3;3;4;3;3;3
168029;ME;1;3;3;3;2;2;2
168085;ME;2;3;3;3;3;3;3
168108;ME;2;4;3;3;1;3;3
168176;ME;2;3;3;3;8;3;3
168194;ME;1;4;3;4;3;7;3
168225;ME;1;3;3;3;2;2;3
168241;ME;1;2;1;2;2;3;2
168303;ME;2;3;3;3;3;3;3
168365;ME;1;3;4;4;3;3;3
168425;ME;1;2;3;3;2;2;3
168432;ME;2;3;3;3;3;3;3
168494;ME;1;3;3;3;3;3;3
168530;ME;2;3;3;3;1;1;3
168600;ME;2;3;3;3;1;1;3
168626;ME;1;3;3;3;3;3;3
168688;ME;1;3;3;3;3;3;3
168717;ME;1;3;3;3;1;8;8
168772;ME;1;3;3;2;3;3;2
168805;ME;1;3;3;3;3;3;3
168875;ME;1;3;4;7;1;3;2
168889;ME;2;3;2;3;1;1;8
168893;ME;1;3;2;3;2;2;3
168923;ME;2;1;3;4;3;2;2
168932;ME;1;4;3;7;1;2;3
168936;ME;1;4;3;3;3;3;3
168965;ME;2;3;4;3;8;2;8
169001;ME;1;3;3;3;3;3;3
169014;ME;2;3;3;3;3;3;3
169065;ME;1;3;3;3;8;8;3
169079;ME;2;3;4;2;3;2;3
169084;ME;1;4;3;3;8;3;3
169187;ME;2;3;3;3;3;3;3
169194;ME;2;4;4;3;2;2;2
169249;ME;2;3;3;3;3;3;3
169270;ME;1;3;3;3;1;3;2
169307;ME;1;7;2;3;3;3;7
169331;ME;2;3;3;3;3;2;3
169359;ME;2;3;4;4;3;8;8
169376;ME;2;3;3;3;3;3;3
169377;ME;1;3;3;3;3;3;2
169381;ME;2;3;3;3;3;3;3
169407;ME;2;3;3;3;3;3;3
169516;ME;2;3;3;3;3;3;3
169544;ME;1;3;3;3;3;3;3
169632;ME;1;3;3;3;3;3;3
169696;ME;1;3;3;3;3;3;3
169711;ME;1;3;3;3;3;3;3
169739;ME;1;4;2;2;1;2;1
169801;ME;2;3;3;3;3;3;3
169866;ME;1;3;3;3;3;3;3
169871;ME;2;3;3;4;1;8;8
169904;ME;2;4;3;3;3;3;3
169966;ME;2;3;3;3;8;2;8
170041;ME;2;8;8;8;8;8;3
170044;ME;2;2;2;3;1;1;3
170078;ME;1;3;3;3;3;3;3
170118;ME;2;3;1;4;3;1;3
170146;ME;2;3;4;4;3;8;8
170158;ME;1;3;7;1;3;2;3
170210;ME;1;3;3;2;1;1;3
170279;ME;2;3;4;4;3;3;8
170304;ME;2;3;3;3;3;3;3
170325;ME;1;3;3;3;3;3;3
170342;ME;1;3;3;3;3;3;2
170374;ME;1;3;3;3;3;3;3
170406;ME;1;3;3;3;7;3;2
170489;ME;2;3;3;4;3;3;2
170547;ME;1;3;3;3;3;3;3
170556;ME;1;3;3;3;1;1;3
170568;ME;2;3;3;3;3;8;8
170619;ME;1;3;3;3;3;3;3
170623;ME;1;3;3;3;3;3;3
170636;ME;2;3;3;4;3;3;3
170703;ME;2;3;3;3;2;3;3
170724;ME;2;3;8;3;8;2;8
170739;ME;1;3;3;3;3;1;2
170740;ME;2;3;3;1;1;1;8
170773;ME;1;1;3;3;1;2;3
170810;ME;2;3;7;4;1;3;3
170837;ME;2;3;4;3;8;2;8
170849;ME;1;3;3;3;3;3;3
170865;ME;1;3;3;3;3;1;2
170898;ME;1;3;3;3;3;3;3
171015;ME;2;2;3;3;3;3;2
171024;ME;2;3;3;3;3;3;3
171045;ME;1;3;2;3;3;3;3
171052;ME;1;3;3;3;3;3;3
171068;ME;1;4;3;1;8;2;8
171186;ME;1;3;3;3;3;3;3
171219;ME;2;2;3;3;3;3;2
171275;ME;1;3;3;3;3;3;3
171301;ME;2;4;3;3;3;2;7
171338;ME;2;7;4;4;3;3;3
171394;ME;1;4;4;4;3;3;3
171418;ME;1;3;3;3;3;3;3
171423;ME;2;1;4;4;1;1;3
171481;ME;1;3;3;3;3;3;3
171575;ME;1;3;3;3;3;3;3
171601;ME;2;7;4;4;3;2;2
171662;ME;1;7;7;3;2;2;2
171671;ME;2;3;4;4;3;2;3
171703;ME;2;7;7;3;3;3;3
171727;ME;1;3;3;4;2;2;1
171731;ME;1;3;4;4;3;1;2
171768;ME;2;3;3;3;2;2;2
171803;ME;1;3;3;3;3;1;3
171831;ME;1;3;3;3;3;3;3
171838;ME;1;3;3;4;3;3;3
171846;ME;1;3;8;3;3;3;3
171875;ME;1;3;3;3;3;3;1
171898;ME;1;3;3;3;3;3;3
171899;ME;2;4;4;1;3;3;3
171944;ME;2;3;3;3;8;8;3
172028;ME;1;3;3;3;8;1;3
172072;ME;1;4;4;4;1;2;3
172101;ME;1;3;3;4;3;3;3
172157;ME;1;3;3;3;3;3;3
172164;ME;1;3;3;3;3;3;3
172228;ME;2;3;3;3;3;3;3
172256;ME;1;3;3;3;3;3;3
172292;ME;2;4;4;3;2;2;2
172293;ME;1;4;4;3;3;3;2
172357;ME;2;3;3;3;3;3;3
172415;ME;2;3;4;4;3;3;3
172463;ME;1;3;3;3;3;3;3
172490;ME;2;3;3;3;3;3;3
172510;ME;1;3;7;3;3;3;2
172521;ME;1;3;3;3;3;3;3
172528;ME;2;3;3;3;7;7;7
172554;ME;1;3;3;3;3;3;3
172558;ME;1;3;3;3;3;3;3
172621;ME;1;4;4;4;2;2;2
172637;ME;1;3;3;3;3;3;3
172690;ME;2;3;3;4;3;3;3
172709;ME;2;3;3;3;8;3;3
172861;ME;1;3;3;3;3;2;3
172869;ME;1;3;3;4;3;3;3
172886;ME;1;3;3;3;3;3;3
172891;ME;2;3;3;3;2;2;3
172919;ME;1;3;3;3;2;3;3
172956;ME;1;3;3;3;3;3;3
173090;ME;1;3;3;3;2;3;2
173152;ME;1;3;3;2;2;3;2
173158;ME;1;3;3;3;2;2;3
173204;ME;1;3;3;3;3;3;3
173251;ME;2;3;3;3;3;3;3
173272;ME;1;2;3;2;3;3;3
173307;ME;1;3;3;3;3;3;3
173319;ME;2;3;3;4;3;3;3
173434;ME;1;3;3;3;2;3;3
173461;ME;2;3;3;3;3;3;3
173530;ME;1;2;2;2;2;2;2
173583;ME;1;2;7;2;2;2;2
173625;ME;1;3;4;4;3;3;2
173675;ME;1;3;3;3;3;3;3
173677;ME;1;4;3;3;1;1;3
173710;ME;1;3;3;3;3;3;3
173785;ME;1;3;3;3;3;3;3
173811;ME;1;3;3;3;3;3;3
173837;ME;2;3;3;3;3;3;3
173847;ME;1;3;3;3;3;3;3
173913;ME;1;3;3;3;3;3;3
174094;ME;1;3;3;3;3;3;3
174144;ME;2;3;3;3;3;3;3
174178;ME;2;4;7;7;2;3;3
174208;ME;2;3;2;4;1;1;1
174227;ME;2;3;2;3;2;1;8
174238;ME;2;3;3;3;3;3;3
174289;ME;2;2;3;4;1;2;2
174325;ME;1;3;3;3;3;3;3
174327;ME;2;3;3;4;8;8;8
174398;ME;2;4;3;3;3;3;3
174502;ME;2;3;3;3;3;3;3
174509;ME;1;3;3;3;3;3;3
174546;ME;2;4;3;3;3;3;3
174612;ME;1;3;3;3;3;3;3
174678;ME;1;3;2;3;2;3;3
174718;ME;1;2;2;3;2;2;2
174780;ME;1;3;3;4;3;3;3
174784;ME;1;3;3;3;3;3;3
174825;ME;1;3;7;3;3;1;3
174842;ME;1;4;3;2;2;1;1
174850;ME;1;3;3;3;2;3;2
175036;ME;2;3;1;3;1;1;3
175059;ME;2;3;3;3;3;3;3
175072;ME;2;3;3;3;3;3;3
175121;ME;1;3;3;3;3;3;3
175254;ME;2;3;3;3;3;3;3
175320;ME;1;3;3;3;8;3;2
175415;ME;2;3;3;3;3;3;3
175455;ME;1;3;3;3;3;3;3
175494;ME;1;3;3;3;3;2;2
175515;ME;1;3;3;3;3;3;3
175517;ME;1;4;3;3;3;3;3
175535;ME;1;3;2;2;3;3;3
175561;ME;2;3;3;3;3;3;3
175585;ME;1;3;7;3;2;2;2
175660;ME;2;3;4;4;3;1;3
175719;ME;1;3;3;3;3;3;3
175764;ME;1;3;3;3;3;3;3
175776;ME;1;3;3;3;3;3;3
175831;ME;1;3;3;3;3;3;3
175858;ME;1;3;3;3;3;3;3
175879;ME;2;3;3;3;3;3;3
175904;ME;2;3;3;3;3;3;3
175966;ME;2;3;3;3;3;3;3
176030;ME;1;3;3;3;1;8;8
176036;ME;2;1;1;3;1;1;1
176047;ME;2;3;3;3;3;3;3
176057;ME;1;3;3;3;3;3;3
176071;ME;2;3;3;3;3;3;3
176105;ME;2;3;3;3;3;3;3
176158;ME;1;3;3;3;3;3;3
176159;ME;1;7;3;4;2;3;3
176191;ME;2;3;2;4;3;3;3
176264;ME;1;4;4;3;1;1;1
176326;ME;2;3;3;3;3;3;3
176377;ME;2;3;3;3;3;3;3
176401;ME;1;3;1;3;3;8;8
176473;ME;1;3;3;3;3;3;3
176474;ME;1;3;3;4;3;1;3
176476;ME;1;3;3;3;3;3;3
176488;ME;1;3;7;3;8;3;2
176516;ME;1;3;3;3;3;3;3
176586;ME;2;3;3;3;3;1;1
176639;ME;1;3;3;3;3;3;3
176661;ME;1;3;3;3;3;3;3
176741;ME;1;3;3;3;3;3;3
176754;ME;2;3;3;3;3;3;3
176776;ME;1;7;7;4;2;3;2
176795;ME;1;3;7;3;3;3;2
176802;ME;1;3;3;2;3;3;3
176814;ME;1;3;3;3;3;3;3
176916;ME;2;3;3;3;3;8;3
176918;ME;2;3;3;3;3;3;3
176947;ME;2;4;3;3;8;8;3
176965;ME;2;3;3;3;2;2;3
176982;ME;2;3;3;3;3;3;3
176997;ME;1;3;3;3;3;3;3
177079;ME;1;4;4;3;2;3;2
177080;ME;1;3;3;3;3;3;3
177171;ME;2;3;3;3;3;3;3
177226;ME;2;3;3;3;3;3;3
177289;ME;2;4;3;2;3;3;3
177302;ME;2;3;3;3;2;3;2
177356;ME;1;3;3;3;2;3;2
177425;ME;2;3;2;4;3;3;3
177482;ME;1;3;3;3;1;8;3
177550;ME;1;3;3;4;8;8;2
177572;ME;1;3;3;3;3;3;3
177577;ME;1;3;3;1;3;2;2
177578;ME;1;2;2;2;1;1;2
177660;ME;1;3;3;3;3;1;3
177661;ME;1;3;3;3;3;3;3
177667;ME;2;3;3;3;3;3;3
177674;ME;1;3;3;3;3;3;3
177675;ME;1;3;3;3;2;2;2
177694;ME;1;3;3;3;2;2;2
177703;ME;2;3;7;3;3;3;3
177753;ME;2;3;3;3;3;3;3
177842;ME;1;3;3;3;1;2;3
177851;ME;2;3;3;4;3;3;3
177882;ME;2;3;4;3;1;1;3
177888;ME;2;3;3;3;3;3;2
177900;ME;2;3;4;4;8;8;8
177943;ME;2;3;3;3;3;3;3
177971;ME;2;4;3;3;3;2;3
177973;ME;1;3;3;3;3;3;1
178012;ME;2;3;3;3;3;3;3
178068;ME;1;3;3;3;1;1;3
178077;ME;2;3;3;3;1;1;8
178086;ME;1;3;4;3;2;3;3
178105;ME;2;7;7;2;7;7;7
178176;ME;1;3;8;3;8;8;2
178207;ME;2;3;4;3;3;3;3
178218;ME;1;3;3;1;3;1;2
178295;ME;2;4;2;4;8;8;3
178321;ME;1;3;4;3;3;3;3
178449;ME;2;1;7;4;3;3;3
178468;ME;1;3;3;3;3;3;3
178547;ME;1;3;3;3;3;3;3
178574;ME;1;3;3;3;3;3;3
178599;ME;1;2;2;2;2;2;2
178609;ME;1;3;3;3;3;3;3
178618;ME;2;8;8;8;1;1;1
178768;ME;1;3;3;3;3;3;2
178776;ME;2;3;1;3;1;1;2
178786;ME;1;3;3;3;3;3;3
178801;ME;2;1;1;3;1;1;8
178848;ME;2;3;3;3;3;1;8
178859;ME;2;3;3;3;3;3;3
179023;ME;1;3;3;2;2;2;2
179026;ME;1;3;3;3;3;3;3
179042;ME;1;3;3;3;3;3;3
179064;ME;2;2;2;2;2;2;2
179095;ME;1;3;3;3;3;3;3
179099;ME;2;3;3;3;3;3;3
179117;ME;2;3;3;3;3;3;3
179159;ME;1;2;3;3;2;1;3
179173;ME;1;3;3;3;3;3;3
179204;ME;2;3;3;3;3;3;3
179276;ME;1;3;3;3;3;3;3
179297;ME;2;7;3;7;3;3;3
179421;ME;2;4;2;2;2;2;2
179433;ME;2;1;3;3;1;1;3
179442;ME;2;2;8;3;1;8;8
179461;ME;1;4;3;4;3;2;1
179526;ME;1;3;3;3;3;3;3
179542;ME;1;3;3;3;3;1;3
179558;ME;2;3;3;3;3;3;3
179649;ME;1;3;3;3;3;2;2
179673;ME;2;3;3;3;1;2;2
179678;ME;1;1;2;3;3;3;3
179729;ME;1;3;3;3;3;3;3
179865;ME;1;3;2;3;1;2;2
179929;ME;2;3;3;3;1;1;8
179943;ME;2;2;4;1;1;1;1
179968;ME;1;3;3;3;3;3;3
179997;ME;2;3;2;2;3;1;3
180006;ME;1;1;4;7;3;3;3
180030;ME;1;3;3;3;3;3;2
